Product ID,Category,Sub-Category,Product Name,Lead Time
FUR-CH-10003606,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,6
FUR-CH-10003298,Office Supplies,Art,Newell 31,5
OFF-LA-10003537,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",3
OFF-PA-10000069,Office Supplies,Paper,Xerox 1966,5
OFF-PA-10004733,Office Supplies,Supplies,Acme Kleen Earth Office Shears,4
TEC-AC-10004814,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",4
OFF-SU-10002301,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,6
OFF-BI-10004318,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,3
FUR-FU-10004164,Office Supplies,Supplies,"Elite 5"" Scissors",3
TEC-AC-10001539,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,4
TEC-PH-10002789,Office Supplies,Labels,Avery 492,3
OFF-BI-10004828,Office Supplies,Storage,Adjustable Personal File Tote,5
OFF-AR-10001770,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",5
FUR-FU-10004904,Office Supplies,Art,Prismacolor Color Pencil Set,3
FUR-FU-10002396,Technology,Copiers,Sharp 1540cs Digital Laser Copier,5
TEC-AC-10002331,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",3
TEC-AC-10001090,Office Supplies,Storage,Eldon File Chest Portable File,5
FUR-BO-10004218,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",5
TEC-PH-10001619,Office Supplies,Supplies,Letter Slitter,5
OFF-PA-10000246,Technology,Phones,Samsung Galaxy S4 Active,5
OFF-PA-10001461,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,4
OFF-AR-10004165,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6
OFF-EN-10001028,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,4
TEC-PH-10003535,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,6
FUR-FU-10001085,Furniture,Tables,Balt Split Level Computer Training Table,4
OFF-AR-10003481,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,4
OFF-PA-10002606,Furniture,Chairs,SAFCO Folding Chair Trolley,5
FUR-FU-10003731,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",3
OFF-AP-10001962,Office Supplies,Labels,Avery 515,3
FUR-FU-10003798,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",6
OFF-AR-10002704,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",5
TEC-AC-10002942,Office Supplies,Paper,Things To Do Today Spiral Book,5
TEC-MA-10001016,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,5
TEC-AC-10001553,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,5
FUR-FU-10001215,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,3
OFF-PA-10002499,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",6
TEC-PH-10003215,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,4
OFF-LA-10002945,Technology,Phones,LG Exalt,6
OFF-AR-10002766,Office Supplies,Binders,GBC Poly Designer Binding Covers,3
TEC-PH-10004434,Office Supplies,Art,Economy #2 Pencils,4
FUR-BO-10000711,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",5
OFF-BI-10001120,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",5
OFF-AP-10004655,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",5
FUR-BO-10004360,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,6
TEC-AC-10000199,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",3
TEC-MA-10001127,Technology,Phones,LG G3,3
OFF-AR-10001227,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,5
FUR-CH-10000229,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),3
FUR-BO-10002853,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4
OFF-PA-10004022,Office Supplies,Envelopes,Staple envelope,5
OFF-PA-10004248,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,4
OFF-PA-10001363,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,6
OFF-BI-10003876,Office Supplies,Art,Newell 348,5
OFF-EN-10004007,Office Supplies,Paper,Xerox 1928,6
FUR-BO-10003894,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",3
TEC-MA-10001570,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,5
FUR-FU-10003930,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",3
OFF-PA-10000232,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,3
OFF-AR-10001972,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,3
OFF-AR-10004587,Technology,Machines,Canon PC170 Desktop Personal Copier,5
OFF-AP-10001366,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",4
OFF-BI-10000216,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",3
TEC-MA-10001047,Office Supplies,Paper,Xerox 1890,4
OFF-LA-10003720,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,5
TEC-MA-10003246,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6
FUR-FU-10000175,Office Supplies,Art,Prang Drawing Pencil Set,3
OFF-PA-10000556,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,5
TEC-AC-10003237,Furniture,Bookcases,"Hon Metal Bookcases, Gray",5
OFF-EN-10003068,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4
FUR-FU-10004053,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",5
OFF-PA-10000565,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,6
OFF-LA-10000414,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,3
OFF-AP-10002998,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",4
FUR-BO-10004690,Office Supplies,Art,Newell 338,3
OFF-AR-10002445,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,4
FUR-BO-10003546,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,6
FUR-TA-10003392,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),4
OFF-AR-10003217,Office Supplies,Paper,Xerox 1990,3
OFF-ST-10001932,Office Supplies,Paper,Xerox 1933,4
OFF-AR-10001761,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",4
OFF-EN-10003567,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,6
OFF-PA-10003022,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",6
FUR-TA-10004442,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,5
OFF-ST-10000129,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,3
OFF-PA-10004948,Office Supplies,Paper,Xerox 1975,5
OFF-PA-10001725,Office Supplies,Art,Newell 323,5
TEC-PH-10000213,Office Supplies,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",5
OFF-PA-10000807,Office Supplies,Appliances,Staple holder,5
OFF-ST-10003805,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",4
OFF-PA-10004353,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5
OFF-EN-10004206,Office Supplies,Labels,Avery 487,6
OFF-LA-10003388,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,5
TEC-PH-10000193,Furniture,Furnishings,DAX Wood Document Frame.,3
FUR-FU-10002111,Office Supplies,Paper,Xerox 208,5
OFF-ST-10000885,Technology,Accessories,Memorex Micro Travel Drive 4 GB,5
OFF-PA-10002709,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,4
FUR-FU-10003424,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,3
OFF-BI-10003718,Office Supplies,Paper,Easy-staple paper,3
FUR-FU-10002508,Office Supplies,Labels,Avery 503,3
OFF-AP-10004052,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,6
OFF-PA-10003134,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,5
FUR-FU-10000719,Office Supplies,Art,SANFORD Major Accent Highlighters,5
FUR-BO-10003893,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,3
TEC-CO-10001943,Furniture,Tables,Global Adaptabilities Conference Tables,4
FUR-CH-10000749,Office Supplies,Art,Newell 316,3
OFF-PA-10003228,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,3
TEC-AC-10001542,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,3
TEC-AC-10004877,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",5
TEC-PH-10001305,Office Supplies,Paper,Xerox 1992,6
OFF-PA-10000483,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,6
TEC-AC-10000487,Office Supplies,Storage,Fellowes Recycled Storage Drawers,6
TEC-AC-10002018,Office Supplies,Paper,Xerox 190,4
OFF-PA-10004381,Office Supplies,Paper,Xerox 1892,5
OFF-EN-10001453,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,3
OFF-SU-10001212,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",6
OFF-BI-10000201,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",6
TEC-AC-10004396,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,6
OFF-AR-10002467,Office Supplies,Envelopes,Multimedia Mailers,4
FUR-FU-10002813,Office Supplies,Labels,Avery 5,5
TEC-MA-10000752,Technology,Phones,Jensen SMPS-640 - speaker phone,3
FUR-FU-10004845,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",5
OFF-FA-10000840,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,5
OFF-AR-10001231,Office Supplies,Paper,Xerox 1956,3
TEC-PH-10004875,Furniture,Furnishings,Nu-Dell Oak Frame,4
FUR-CH-10001802,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,3
TEC-PH-10003356,Furniture,Furnishings,Document Clip Frames,3
OFF-AP-10002670,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",6
OFF-FA-10003485,Office Supplies,Paper,Xerox 1937,4
OFF-AP-10000390,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",5
OFF-PA-10002764,Furniture,Bookcases,Sauder Camden County Collection Library,4
OFF-PA-10000143,Technology,Copiers,Canon PC-428 Personal Copier,4
TEC-MA-10000045,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,4
OFF-ST-10000136,Office Supplies,Paper,Xerox 1917,3
TEC-PH-10004522,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,6
TEC-PH-10002584,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,4
FUR-CH-10004626,Technology,Phones,Panasonic KX TS208W Corded phone,6
TEC-PH-10000562,Office Supplies,Paper,Xerox 19,6
FUR-FU-10001025,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,3
OFF-LA-10004178,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,5
OFF-PA-10003797,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,4
OFF-EN-10003448,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",3
OFF-AP-10000938,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6
OFF-SU-10004737,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",5
FUR-TA-10001691,Technology,Accessories,Logitech Keyboard K120,4
TEC-MA-10003173,Office Supplies,Paper,Xerox 1932,5
OFF-LA-10000305,Office Supplies,Art,Dixon Ticonderoga Pencils,3
TEC-PH-10002583,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",6
OFF-AR-10003876,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,3
OFF-PA-10003063,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",4
OFF-PA-10003302,Office Supplies,Fasteners,OIC Thumb-Tacks,4
TEC-MA-10000423,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4
TEC-AC-10004992,Technology,Phones,PNY Rapid USB Car Charger - Black,5
OFF-BI-10004099,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,4
OFF-PA-10001215,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",4
TEC-AC-10003870,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,3
OFF-AP-10000275,Office Supplies,Fasteners,Staples,4
FUR-FU-10003192,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,3
OFF-PA-10000859,Office Supplies,Paper,Easy-staple paper,5
OFF-AR-10000614,Office Supplies,Paper,Astroparche Fine Business Paper,6
OFF-FA-10000089,Technology,Machines,Zebra ZM400 Thermal Label Printer,3
FUR-TA-10001771,Office Supplies,Storage,Letter Size File,6
FUR-CH-10002044,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,3
FUR-TA-10001086,Technology,Phones,Samsung Galaxy S4,3
OFF-PA-10000048,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,6
TEC-MA-10002109,Technology,Phones,Samsung Convoy 3,3
OFF-PA-10003036,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",6
TEC-PH-10001870,Office Supplies,Labels,Avery 491,4
OFF-ST-10002182,Office Supplies,Paper,Xerox 209,3
TEC-PH-10001468,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",3
OFF-AR-10004010,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,3
OFF-ST-10003572,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,3
OFF-ST-10003994,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",6
FUR-CH-10001545,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,6
FUR-FU-10004245,Office Supplies,Labels,Avery 495,5
OFF-EN-10002592,Technology,Phones,iOttie HLCRIO102 Car Mount,6
OFF-AR-10000914,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",6
OFF-LA-10003498,Furniture,Furnishings,Eldon 500 Class Desk Accessories,5
TEC-MA-10003329,Office Supplies,Paper,EcoTones Memo Sheets,5
FUR-FU-10000747,Office Supplies,Paper,Xerox 1906,5
TEC-PH-10004100,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,3
OFF-ST-10000636,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,5
TEC-PH-10003174,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,5
OFF-PA-10001497,Office Supplies,Binders,GBC VeloBinder Strips,6
OFF-PA-10001952,Office Supplies,Paper,Xerox 1963,4
OFF-SU-10004661,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,3
OFF-PA-10001826,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",4
TEC-MA-10001031,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,6
TEC-MA-10003176,Office Supplies,Paper,Unpadded Memo Slips,6
TEC-AC-10002647,Office Supplies,Art,Barrel Sharpener,4
TEC-PH-10002114,Office Supplies,Fasteners,Acco Glide Clips,6
OFF-PA-10001593,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",4
TEC-AC-10004803,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",4
OFF-PA-10001801,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,5
TEC-PH-10000127,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",3
OFF-AP-10001564,Office Supplies,Paper,Xerox 20,4
TEC-AC-10004595,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",5
FUR-FU-10002874,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5
FUR-FU-10003489,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,6
TEC-MA-10002073,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",3
TEC-PH-10004006,Technology,Phones,Panasonic Business Telephones KX-T7736,3
OFF-BI-10000279,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,4
OFF-PA-10000300,Office Supplies,Storage,Portfile Personal File Boxes,3
OFF-BI-10004308,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",3
TEC-PH-10004080,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,4
OFF-PA-10001260,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",3
OFF-ST-10004946,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",5
OFF-PA-10002109,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,5
TEC-MA-10004255,Office Supplies,Labels,Avery 475,6
FUR-FU-10003095,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",3
FUR-FU-10000820,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,5
TEC-MA-10002930,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,6
OFF-PA-10003205,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,6
OFF-LA-10002368,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,4
TEC-MA-10003230,Office Supplies,Paper,Xerox 1914,5
OFF-PA-10000295,Office Supplies,Paper,Xerox 1902,5
OFF-SU-10004884,Office Supplies,Supplies,Acme Titanium Bonded Scissors,5
FUR-FU-10002240,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,3
FUR-FU-10001057,Office Supplies,Paper,Xerox 207,6
FUR-CH-10002073,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),3
OFF-AP-10003278,Technology,Machines,Okidata B400 Printer,5
TEC-PH-10002070,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",5
FUR-FU-10000277,Technology,Phones,Xiaomi Mi3,5
TEC-AC-10004420,Office Supplies,Paper,Xerox 1947,4
TEC-PH-10004094,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,3
TEC-MA-10002790,Office Supplies,Paper,Xerox 193,6
OFF-AP-10001634,Technology,Phones,iOttie XL Car Mount,4
OFF-PA-10001837,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,3
OFF-AR-10003896,Technology,Accessories,First Data TMFD35 PIN Pad,6
OFF-BI-10002897,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,6
OFF-PA-10001243,Furniture,Furnishings,Contemporary Borderless Frame,6
FUR-FU-10003806,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",3
TEC-MA-10000904,Technology,Phones,Panasonic KX - TS880B Telephone,3
OFF-LA-10002473,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",4
FUR-FU-10003374,Office Supplies,Paper,Xerox 1936,5
TEC-MA-10001856,Office Supplies,Binders,Avery Legal 4-Ring Binder,4
OFF-ST-10003641,Technology,Phones,Avaya 5410 Digital phone,6
OFF-AR-10004707,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",6
TEC-MA-10004086,Office Supplies,Storage,Desktop 3-Pocket Hot File,4
TEC-MA-10001695,Office Supplies,Paper,Wirebound Voice Message Log Book,5
FUR-FU-10002506,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,3
TEC-AC-10004518,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",4
OFF-AP-10000027,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,6
OFF-PA-10002558,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,3
TEC-AC-10000926,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",3
OFF-PA-10001846,Office Supplies,Labels,Avery 479,6
TEC-MA-10003673,Technology,Machines,Okidata C610n Printer,4
FUR-BO-10001567,Office Supplies,Paper,Xerox 229,5
FUR-FU-10001379,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,3
TEC-MA-10000984,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,6
OFF-AR-10000937,Furniture,Furnishings,Tensor Track Tree Floor Lamp,3
FUR-FU-10002030,Furniture,Chairs,Hon Olson Stacker Chairs,6
OFF-FA-10000254,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,4
OFF-AP-10004136,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,6
TEC-AC-10002370,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,3
OFF-AR-10003986,Technology,Accessories,Cherry 142-key Programmable Keyboard,6
OFF-SU-10004290,Technology,Phones,Motorola L703CM,5
TEC-MA-10004552,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,5
OFF-PA-10000312,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,5
OFF-PA-10001001,Office Supplies,Paper,Xerox 1976,3
OFF-PA-10001583,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",4
TEC-MA-10002694,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",6
TEC-MA-10004626,Office Supplies,Paper,Xerox 1983,3
TEC-PH-10004241,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",5
OFF-SU-10003936,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",6
TEC-MA-10003337,Office Supplies,Labels,Avery 484,3
OFF-PA-10000210,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,5
OFF-AR-10003477,Technology,Machines,Okidata C610n Printer,3
FUR-CH-10002317,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,5
OFF-LA-10004677,Office Supplies,Art,Staples in misc. colors,6
FUR-CH-10002780,Technology,Machines,Plantronics Single Ear Headset,3
OFF-EN-10001535,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,5
TEC-MA-10003493,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",5
TEC-AC-10002380,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,6
TEC-PH-10002817,Office Supplies,Appliances,Hoover Commercial SteamVac,4
TEC-MA-10003589,Office Supplies,Paper,Xerox 1938,3
OFF-AP-10003099,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,6
TEC-PH-10002645,Office Supplies,Paper,Xerox 1899,6
OFF-ST-10001627,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,6
